Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
9380,14484027,"Sena Demirbaş","2025-10-05 19:12:57",0.76794,2,senademirba
9381,14479547,"Omar Ayman Abdelaziz","2025-10-05 19:05:10",0.76794,5,omaraymanabdelaziz
9382,14484313,"Suman Pete","2025-10-05 20:55:41",0.76794,1,sumanpete
9383,14225242,"Mohamed Ayman #6","2025-08-07 05:58:53",0.76555,1,mohamedayman6
9384,14225920,llxhonghu,"2025-08-07 07:56:51",0.76555,1,llxhonghu
9385,13577799,"Thallapelli Karthik","2025-10-05 04:40:30",0.76555,57,thallapellikarthik
9386,14222250,"Mythili M #2","2025-08-08 05:27:43",0.76555,3,mythilimvm
9387,14227776,TheTabEth,"2025-08-07 16:28:19",0.76555,8,thetabeth
9388,14227904,Pinkleton73,"2025-08-07 14:55:27",0.76555,1,pinkleton73
9389,116774,javisdayis,"2025-08-07 16:12:24",0.76555,1,javisdayis
9390,14229920,"Aayushi Kandoi","2025-08-07 22:15:11",0.76555,1,aayushikandoi
9391,14230472,"Ruichen Xu","2025-08-08 02:24:53",0.76555,1,pwl101
9392,14038248,Askeladd42,"2025-08-08 06:58:07",0.76555,1,askeladd42
9393,14232172,"Yogendra Mishra","2025-08-08 10:25:01",0.76555,3,shudhanshu60
9394,14232568,Maxim_Vlasov_SBGMYU,"2025-08-08 11:59:44",0.76555,1,maximvlasovsbgmyu
9395,14232499,anoniman_kaggle,"2025-08-08 12:23:27",0.76555,2,anonimankaggle
9396,14233305,rinakata_x,"2025-08-15 13:58:52",0.76555,4,rinakatax
9397,14233420,"Nicolás novoa","2025-08-08 14:04:22",0.76555,1,nicolsnovoa
9398,14153030,"Atrik Mondal","2025-08-08 15:39:10",0.76555,1,atrikmondal
9399,14233955,swerner13,"2025-08-08 16:29:05",0.76555,1,swerner13
9400,14234590,"moon #4","2025-08-08 18:40:38",0.76555,2,moonuj
9401,14234829,X1ngl1ng,"2025-08-08 20:10:37",0.76555,2,x1ngl1ng
9402,14235453,Vedauv,"2025-08-09 01:40:42",0.76555,1,vedauv
9403,14108715,ACprogramming,"2025-08-09 03:20:54",0.76555,1,acprogramming
9404,14236337,"Mark Hallak","2025-08-09 07:51:26",0.76555,3,markhallak10452
9405,14236410,"SREELOHITH 22AD303","2025-08-09 08:00:35",0.76555,1,sreelohith22ad303
9406,14232436,"Giacomo Magai","2025-08-11 16:00:46",0.76555,9,giacomomagai
9407,14237975,"[Deleted] 8814f722-52d8-45b2-8b12-6c30f5144873","2025-08-12 04:47:15",0.76555,4,del=61b36aea3a34c7ef
9408,14238393,"Shagufa Shagufa","2025-09-02 07:56:48",0.76555,2,shagufashagufa
9409,5251657,"CJ Turner2","2025-08-09 20:16:07",0.76555,4,cjturner2
9410,14238740,"vahid Ebrahimian","2025-08-09 20:49:03",0.76555,1,vahidebrahimian
9411,14238764,"carlos starling","2025-08-10 19:58:53",0.76555,11,carlosstarling
9412,53041,IngridMorstrad,"2025-08-10 00:41:45",0.76555,2,"ashwinmenon,div22140033"
9413,6309440,fmnkmz,"2025-08-10 04:40:07",0.76555,1,fmnkmz
9414,14239737,hosotoshi,"2025-08-10 08:29:59",0.76555,3,hosotoshi
9415,14136213,"Ernur Altynbek","2025-08-10 08:10:06",0.76555,3,ernuraltynbek
9416,14239866,maro17,"2025-08-10 08:10:20",0.76555,1,maro17
9417,14240341,"Tianyang Zou","2025-08-10 11:25:04",0.76555,4,tianyangzou
9418,13633401,"Vlas Veles","2025-08-10 12:10:00",0.76555,1,vlasveles
9419,14240589,"bhargav vishnu 97","2025-08-10 12:13:18",0.76555,1,bhargavvishnu97
9420,10257507,"avi dity","2025-08-10 12:54:11",0.76555,1,avidity
9421,14158325,kimhyojun,"2025-08-10 13:04:38",0.76555,1,hhyojun
9422,11529487,Genoboe,"2025-08-12 06:15:48",0.76555,3,genoboe
9423,13796063,ezezez,"2025-08-10 16:15:28",0.76555,1,jovang
9424,14241474,pragyaaa06,"2025-08-10 17:19:58",0.76555,1,pragyaaa06
9425,14241540,Nomtha707,"2025-08-10 19:00:39",0.76555,3,nomtha707
9426,14242036,zeyyyy,"2025-08-10 23:12:22",0.76555,4,zeyyyy88
9427,14242092,Shrimpio,"2025-08-10 23:40:02",0.76555,1,shrimpio
9428,14242711,"mt24205022 Anmol Goyal","2025-08-11 05:13:27",0.76555,1,mt24205022anmolgoyal
9429,14242848,"Cynthia #4","2025-08-11 06:09:11",0.76555,1,c0l2y0n4
9430,8341969,TerenPa,"2025-08-12 11:18:45",0.76555,2,terenpa
9431,14243512,"Juhn Chen","2025-08-11 08:44:15",0.76555,2,juhnchen
9432,13120786,"Lauren Glenn 0100","2025-08-11 14:31:43",0.76555,1,laurenglenn0100
9433,14245168,"Surendhar Balaji","2025-08-11 16:11:39",0.76555,1,surenarthur
9434,14221099,"Suhas Chandrashekaran","2025-08-11 21:38:50",0.76555,1,suhaschandrashekaran
9435,14246135,KSGKAG,"2025-08-11 23:44:58",0.76555,1,ksgkag
9436,14246250,"carlos Monroy","2025-08-12 01:00:45",0.76555,1,carlosmonroy21
9437,14246253,"Adriana Santos Cuéllar","2025-08-12 01:25:11",0.76555,2,adrianasantoscullar
9438,14246545,danyppm,"2025-08-12 02:58:29",0.76555,1,danyppm
9439,14246674,"Madame INOUE","2025-08-12 13:50:08",0.76555,4,madameinoue
9440,14231375,"Gargee Bhattacharjee","2025-08-12 06:58:51",0.76555,2,gargeebhattacharjee
9441,14247373,河西希実,"2025-08-12 07:37:32",0.76555,1,nozomi1016
9442,14248111,"Penumudi Mounika Sai","2025-08-30 04:48:41",0.76555,3,mounikapenumudi
9443,14248114,"SrujanaRanjani Vytla","2025-08-30 04:37:25",0.76555,2,srujanaranjanivytla
9444,14248134,"D M MANI VENKATESH","2025-08-12 11:09:54",0.76555,1,dmmanivenkatesh
9445,14248157,"Rongala Poorna","2025-08-12 11:12:20",0.76555,1,rongalapoorna
9446,14248148,"Mahendra Badamsetti","2025-08-12 11:13:21",0.76555,1,mahendrabadamsetti
9447,14248162,"ATINA KISHORE","2025-08-12 11:14:09",0.76555,1,atinakishore
9448,14248168,"Mouli Yerramsetti","2025-08-19 11:47:51",0.76555,2,mouliyerramsetti
9449,14248174,RUTHVIKA.V,"2025-08-12 11:17:13",0.76555,1,ruthvikav
9450,14248178,Dhanushkap,"2025-08-12 11:18:07",0.76555,1,dhanushkap
9451,14248192,田中大和,"2025-08-12 11:21:56",0.76555,1,yamato11040709
9452,14248201,Sanjaykumar2006M,"2025-08-12 11:23:51",0.76555,1,sanjaykumar2006m
9453,14248325,Lun4R_420,"2025-08-12 12:09:17",0.76555,1,lun4r420
9454,14248650,hyeinparkkk,"2025-08-12 13:46:00",0.76555,1,hyeinparkkk
9455,13905238,trypsin,"2025-08-16 08:03:17",0.76555,5,trypsin
9456,14248185,"sanjeet verma","2025-08-12 16:50:33",0.76555,3,sanjeetverma07
9457,14249475,"gaston sanchez","2025-08-12 17:46:06",0.76555,1,gastonsanchez
9458,14250035,LuhAhmed,"2025-08-12 20:10:32",0.76555,2,luhahmed
9459,14250770,"Hiroshi Matsuzaki","2025-08-13 00:48:41",0.76555,2,hmatz31
9460,14250915,"Nour #3","2025-08-13 01:27:34",0.76555,4,nourcr0cs
9461,14251083,데마팀플,"2025-08-13 02:16:25",0.76555,1,teamprojectdm
9462,14251152,"Taka Furu","2025-08-13 02:33:55",0.76555,1,takafuru
9463,14251189,"Keisuke URAGO","2025-08-13 02:45:13",0.76555,1,keisukeurago
9464,14251277,"Basith Mohammed","2025-08-13 03:04:03",0.76555,1,basithmohammed
9465,14249809,KelzDbm,"2025-08-13 03:15:58",0.76555,1,kelzdbm
9466,14244718,JasonL888,"2025-08-13 06:47:50",0.76555,3,jasonl888
9467,7188724,"Lazy Programmer","2025-08-13 04:34:59",0.76555,3,yuzutw
9468,14251791,"Raghav Dadhich #2","2025-08-13 05:33:40",0.76555,1,raghavhere
9469,14252861,"Ryu Mizoguchi","2025-08-13 10:01:04",0.76555,1,ryumizoguchi
9470,14252962,"Harsh Chaudhary #2","2025-08-13 10:25:18",0.76555,1,harsshv16
9471,14143470,"Farhan Hasabi","2025-08-19 15:12:29",0.76555,3,farhanhasabi
9472,14253604,"Sam Bhupathi 777","2025-08-13 13:33:06",0.76555,1,sambhupathi777
9473,14253606,"betul sc1","2025-08-13 13:33:58",0.76555,1,betulsc1
9474,14253607,"WEI JIANGHONG","2025-08-13 13:34:26",0.76555,1,weijianghong
9475,14254903,"Alan Torres66","2025-08-13 20:28:38",0.76555,1,alantorres66
9476,14246240,"Vinicius Aquino Rocha","2025-08-14 01:23:38",0.76555,5,viniciusaquinorocha
9477,14256556,"Flash Mood","2025-08-14 08:21:20",0.76555,1,flashmood
9478,14256646,"Mohamed Sherif AbdelNasser","2025-08-14 08:49:55",0.76555,1,msabdelnasser
9479,14256677,小松祐太,"2025-08-19 16:15:10",0.76555,3,yutatatatatata
9480,14256751,"Joel Anto Paul","2025-08-14 09:24:43",0.76555,1,joelantopaul
9481,14257829,"Akash Mathew 018","2025-08-14 15:11:51",0.76555,1,akashmathew018
9482,14258652,"Benton Jenne","2025-08-14 20:27:55",0.76555,2,bentonjenne
9483,14259142,"zw c","2025-08-15 02:23:38",0.76555,1,zwccometrue
9484,14259249,"Devya Gummalam","2025-08-15 03:20:45",0.76555,1,devyagummalam
9485,14259255,wyh317,"2025-08-15 03:35:18",0.76555,2,wyh317
9486,14259619,"[Deleted] 9816aed3-5987-4ccd-8bfe-092d231f55ec","2025-08-15 06:36:33",0.76555,1,del=135e9927ccce2d84
9487,14259641,mizuki_ushio,"2025-08-15 06:47:50",0.76555,1,mizukiushio
9488,14260029,"Clyde Cossey","2025-08-15 09:23:08",0.76555,2,clydecossey
9489,14260386,luc1f37,"2025-08-15 12:08:57",0.76555,2,luc1f37
9490,14262806,moldau205,"2025-08-16 04:10:48",0.76555,3,moldau205
9491,14262811,"Chaitanya Dulam","2025-08-16 03:58:02",0.76555,1,chaitanyadulam
9492,14263134,Tharin,"2025-08-22 17:08:41",0.76555,10,tharingeetharathna
9493,14263660,"Varshney Rajat","2025-08-16 09:45:15",0.76555,1,varshneyrajat
9494,11990474,kisk10,"2025-08-16 11:04:30",0.76555,3,kisk10
9495,14263907,AhmetEren79,"2025-08-16 11:15:36",0.76555,1,ahmeteren79
9496,14264215,"Julian Izquierdo14","2025-08-16 12:49:02",0.76555,1,julianizquierdo14
9497,14264491,"Tanzed Hasan","2025-08-16 13:58:57",0.76555,1,tanzedhasan
9498,14265177,"SIMHADRI MUKESH225","2025-10-01 15:02:36",0.76555,4,simhadrimukesh225
9499,14265214,"Қуандықов Жанали","2025-08-16 17:58:24",0.76555,1,zhanali
9500,14265441,"Animesh Bhosle","2025-08-16 20:09:57",0.76555,1,animeshbhosle
9501,14265623,"Zubaer Niloy","2025-08-16 21:57:56",0.76555,2,zubaerniloy
9502,14265631,"Esra Yapici","2025-08-16 23:42:32",0.76555,5,esrayapici
9503,14228161,LukeGabel2,"2025-08-17 00:22:35",0.76555,3,lukegabel2
9504,6074690,"Gabe The Man","2025-08-19 18:54:10",0.76555,8,gabe2002
9505,14266283,"zhang pinrui","2025-08-17 05:38:25",0.76555,1,zhangpinrui
9506,14266726,hopperxwabbit,"2025-08-17 08:26:10",0.76555,1,hopperxwabbit
9507,14267196,cyhfuu,"2025-08-25 10:34:36",0.76555,5,cyhfuu
9508,14267350,"Atsushi Yamashita #2","2025-08-17 12:35:01",0.76555,2,atsymstkaggle
9509,10315171,"park hyo geun k-pop","2025-08-17 12:17:55",0.76555,2,parkhyogeunkpop
9510,14267448,"Takito Tagawa","2025-08-17 12:39:16",0.76555,1,takitotagawa
9511,14268335,TirthPShah,"2025-08-17 17:03:58",0.76555,1,tirthpshah
9512,14268378,"Shivam Dahake","2025-08-17 17:25:09",0.76555,1,shivamdahake328
9513,14268826,"Ariel Koss","2025-08-17 21:04:14",0.76555,1,arielkoss
9514,14268837,"vishesh gupta","2025-08-17 21:16:13",0.76555,2,wallahhi
9515,14269045,"Yoshi Nagao","2025-08-19 09:55:54",0.76555,5,yoshinagao
9516,12536244,"Lucas Eduardo Abreu Silva","2025-08-18 01:56:45",0.76555,2,lucaseduardoabreu
9517,14269405,"Mahabir Hanuman Mohapatra","2025-09-17 03:55:13",0.76555,5,mhmohapatra
9518,14269598,"CATHERINE YI-JEN TSAI","2025-08-18 04:59:44",0.76555,1,catherineyijentsai
9519,14270208,HUANGCHINGWENJILL,"2025-08-18 08:16:32",0.76555,2,huangchingwenjill
9520,14270212,"WANG JIA CHI ","2025-08-18 08:16:36",0.76555,2,wangjiachi
9521,1167053,"Ryan Chung","2025-08-18 08:16:38",0.76555,2,ryan403
9522,14270209,"Y.T Liu","2025-08-18 08:16:40",0.76555,2,ritaliu16685
9523,14270238,RaymondLiIII,"2025-08-18 08:16:41",0.76555,2,raymondliiii
9524,14270216,"Liang jui chen","2025-08-18 08:16:42",0.76555,2,liangjuichen
9525,14270219,Summer1121,"2025-08-18 08:16:43",0.76555,2,summer1121
9526,14270211,"Ye Yi Hsu","2025-08-18 08:16:44",0.76555,2,yeyihsu
9527,14270225,"Huihui20250818 ","2025-08-18 08:16:45",0.76555,2,huihui20250818
9528,14270226,Fishlily,"2025-08-18 08:16:58",0.76555,2,fishlily
9529,14270221,peter31327,"2025-08-18 08:17:02",0.76555,2,peter31327
9530,14270214,Wilson79802,"2025-08-18 08:17:04",0.76555,2,wilson79802
9531,14270237,"Liang Cheng Hsu","2025-08-18 08:17:17",0.76555,2,liangchenghsu
9532,14270224,HatterLin,"2025-08-18 08:17:34",0.76555,2,hatterlin
9533,14270268,"miseon oh","2025-10-01 06:27:02",0.76555,3,miseonoh
9534,14270479,"That Poppy","2025-08-18 09:20:26",0.76555,1,thatpoppy
9535,14270584,Nakong29,"2025-10-01 08:45:01",0.76555,3,nakong29
9536,13569836,"Mihai Duzi","2025-08-18 10:41:39",0.76555,6,mihaiduzi
9537,14270860,"Dinesh Karthik Alla","2025-08-18 11:08:59",0.76555,1,dineshkarthikalla
9538,14271119,"luka krolo","2025-08-18 12:09:58",0.76555,1,lukakrolo
9539,6264725,Sonhyungon,"2025-08-19 01:15:25",0.76555,2,sonhyungon
9540,14273610,kidyyf1412,"2025-08-19 03:06:32",0.76555,1,kidyyf1412
9541,14273611,"Amarendra Edara","2025-08-19 03:14:35",0.76555,2,amarendraeedara
9542,14273645,"Grace Constantian","2025-08-19 03:17:27",0.76555,1,graceconstantian
9543,7302415,kojimahiromichi,"2025-08-19 05:31:08",0.76555,1,kojimahiromichi
9544,14274223,SAKIM1024,"2025-10-01 09:21:02",0.76555,3,sakim1024
9545,14255454,kanaraki,"2025-08-19 06:36:46",0.76555,4,kanaraki
9546,14274230,"Pranav Dalvi","2025-08-19 06:38:53",0.76555,1,praxavv
9547,5184193,"Jonghwa Park","2025-08-19 07:01:09",0.76555,1,jonghwapark
9548,14274375,"Yaotian Wang","2025-08-19 07:56:37",0.76555,2,vincentwang666
9549,14274694,"Sudham Salagar","2025-08-19 08:28:43",0.76555,1,sudhamsalagar
9550,14275228,"Josh Griffiths","2025-08-19 10:13:01",0.76555,2,joshgriffithsdev
9551,14275252,"Teja ande","2025-08-19 10:13:16",0.76555,1,tejaande
9552,14275280,"VARSHITH CHADA","2025-08-19 10:19:17",0.76555,1,varshithchada
9553,14275566,"GATTU PHANI KUMAR","2025-08-19 11:33:16",0.76555,1,gattuphanikumar
9554,14248270,IamAnand,"2025-08-19 11:36:16",0.76555,1,yesanand
9555,14275991,"Валерий #3","2025-08-19 12:48:50",0.76555,2,valera99
9556,14275818,"ana clara azevedo","2025-08-19 13:37:57",0.76555,2,anaclaraazevedo
9557,14276660,"Zhuoli Wang910","2025-08-19 15:56:30",0.76555,1,zhuoliwang910
9558,14276770,"Brijesh Kumar Baghel","2025-08-19 16:28:58",0.76555,1,brijeshkumarbaghel
9559,14276778,sqx,"2025-08-19 18:01:33",0.76555,2,eto1337
9560,14276895,"Mahmoud Mohamed #4","2025-08-19 17:12:41",0.76555,1,mahmoud56
9561,14277041,Marwan_Sherif_2,"2025-08-19 17:56:45",0.76555,1,marwansherif2
9562,14278996,arcoosa,"2025-08-20 01:54:42",0.76555,3,arcoosa
9563,14279086,"Aayan Shah","2025-08-20 03:07:25",0.76555,2,aayanshah31
9564,14279079,"sungup jang","2025-08-20 02:47:21",0.76555,3,sungupjang
9565,14279154,JM_H_LUCKY,"2025-08-20 02:50:20",0.76555,4,jmhlucky
9566,14279073,hodookwaja,"2025-08-22 07:14:55",0.76555,3,hodookwaja
9567,14279695,"Daniel Vittorio","2025-08-20 05:32:56",0.76555,1,danielvittorio
9568,14279952,supercao1024,"2025-08-20 06:46:08",0.76555,2,supercao1024
9569,14280338,ziiziziiziziz,"2025-08-22 08:21:19",0.76555,5,ziiziziiziziz
9570,14280478,"Laxman Meesala","2025-08-20 09:04:06",0.76555,1,laxmanmeesala
9571,14281189,amy01270,"2025-08-20 13:04:15",0.76555,2,amy01270
9572,14259763,林宇軒Ian,"2025-08-20 13:53:22",0.76555,8,ian122333
9573,14281672,"Leonardo Bueno #2","2025-08-20 20:29:47",0.76555,2,lbuenorl
9574,14281738,ahmedsalah16,"2025-08-20 17:03:15",0.76555,2,ahmedsalah16
9575,14281855,Rana_Samir550,"2025-08-20 15:53:27",0.76555,2,ranasamir550
9576,14282470,"Joyce Wanja Gitau","2025-08-21 15:33:35",0.76555,2,joycewanjagitau
9577,14260399,"Gizem Kılıç","2025-08-20 20:20:49",0.76555,2,gizemkl
9578,14282808,"Phylosopher Hossain","2025-08-20 21:18:49",0.76555,1,phylosopherhossain
9579,14283008,"Henry Nguyen #3","2025-08-21 03:48:42",0.76555,5,henrynguyen132
9580,14283342,Spectator-z,"2025-08-21 02:19:29",0.76555,1,spectatorz
9581,14283357,"Miss zhang 222","2025-08-21 02:26:05",0.76555,1,misszhang222
9582,14283422,namyoon,"2025-08-21 02:47:28",0.76555,2,namyoon2
9583,14283423,10923윤선정,"2025-08-21 02:46:52",0.76555,1,ddffggd
9584,14283599,LeoandZoe,"2025-08-21 03:41:30",0.76555,1,leoandzoe
9585,14283679,"Sri Gentela","2025-08-21 04:13:16",0.76555,1,srigentela
9586,14283716,"r07semi01 R07スキルアップセミナー","2025-08-21 04:34:43",0.76555,1,r07semi01r07
9587,14283717,"r07semi02 R07スキルアップセミナー","2025-08-21 04:34:45",0.76555,1,r07semi02r07
9588,14283718,"r07semi05 R07スキルアップセミナー","2025-08-21 04:35:01",0.76555,1,r07semi05r07
9589,14283819,suun,"2025-08-21 05:11:47",0.76555,1,suunjsjs
9590,14283898,liiqour,"2025-08-21 05:45:20",0.76555,1,liiqour
9591,14284275,Tairyu,"2025-08-21 07:19:42",0.76555,1,tairyu
9592,14285159,ReCreation_YT,"2025-08-21 11:13:42",0.76555,1,recreationyt
9593,5612160,"Murakami Sonomi","2025-08-21 13:17:00",0.76555,1,murakamisonomi
9594,14286019,yuuA201,"2025-08-21 14:14:16",0.76555,2,yuua201
9595,14286757,"Ahmed Atef #3","2025-08-21 17:50:39",0.76555,1,ahmedatef21
9596,14286744,"Muhammed __11Gad","2025-08-21 17:51:58",0.76555,1,muhammed11gad
9597,14287139,"Brad Harris","2025-08-27 20:28:56",0.76555,4,harrismbrad
9598,14287488,"minyoung #4","2025-08-22 01:10:25",0.76555,1,alsuddlek
9599,14273482,"Ericka Cori","2025-08-23 01:45:41",0.76555,6,erickacori
9600,14288450,zhijietang188,"2025-08-22 07:43:20",0.76555,1,zhijietang188
9601,14288863,"Pratham Joshi","2025-08-22 12:46:01",0.76555,4,ironpedrox
9602,14289010,"Syed Sultan","2025-08-22 10:35:50",0.76555,1,syedsultan30
9603,14215640,C13111997,"2025-08-22 11:27:49",0.76555,3,c13111997
9604,14289169,vesper0,"2025-08-25 15:52:42",0.76555,6,vesper0
9605,14290096,"Shruti #8","2025-08-22 17:32:37",0.76555,1,shrutikag02
9606,14290427,"Ilia #4","2025-08-22 20:20:20",0.76555,1,evgvladim65
9607,14290481,"Yå Nïs","2025-08-22 20:57:46",0.76555,1,yanisbnr
9608,14290723,Ahmed_Moh_Coder,"2025-08-23 00:49:30",0.76555,1,ahmedmohcoder
9609,14291069,"Kalp Doshi","2025-08-23 05:00:58",0.76555,1,kalpdoshi
9610,14291090,"Kp Arjun","2025-08-23 05:06:57",0.76555,1,kparjun
9611,14291174,"rodrigo tessler","2025-08-23 14:10:53",0.76555,2,rodrigotessler
9612,14291185,"Utkarsh Agrawalla","2025-08-23 05:56:46",0.76555,1,utkarshagrawalla
9613,14291833,"Janice Thomas","2025-08-27 09:50:50",0.76555,2,janicethomas
9614,14258020,"Hemanth Lokesh","2025-08-23 12:05:27",0.76555,3,hemanthlokesh
9615,14292017,"Bastien #4","2025-08-23 12:30:16",0.76555,1,yloxe06
9616,14292293,"Abhijeet Gajbhiye","2025-08-23 14:18:41",0.76555,1,abhijeetgajbhiye1234
9617,14292460,"Emanuele Falanga","2025-08-23 15:25:37",0.76555,1,emanuelefalanga
9618,14292502,"Yonatan Koren","2025-08-23 16:13:35",0.76555,9,yonatankoren
9619,14292831,"Jordi Xu","2025-08-24 22:24:24",0.76555,5,jordixu
9620,13414071,"Abdullah Al Masud , 111407, MCE","2025-08-23 20:01:49",0.76555,1,masud407
9621,14293447,RYahagi,"2025-08-24 01:29:17",0.76555,1,ryahagi
9622,14293595,"Hermes #2","2025-08-24 03:10:19",0.76555,2,pifu314
9623,14293645,"luis jurado","2025-08-24 03:39:53",0.76555,1,luisito
9624,14293834,"ML by Alex","2025-08-24 04:48:44",0.76555,1,mlbyalex
9625,14294243,"Imam Adly","2025-08-24 08:05:38",0.76555,1,imamadly
9626,14294501,"Donghyun Kang #2","2025-08-24 09:32:44",0.76555,1,dhkang9503
9627,14294653,"Bekrahun Umurjanov","2025-08-24 10:36:30",0.76555,6,bekrahunumurjanov
9628,14294959,"ma kang","2025-08-24 12:59:57",0.76555,1,makang0x0
9629,14295178,Fukumoto_Riku,"2025-08-24 14:23:47",0.76555,1,fukumotoriku2003
9630,14295605,"Daniil #7","2025-08-26 16:41:01",0.76555,3,helmand
9631,14295666,"Andrea Socorro","2025-08-24 16:57:03",0.76555,1,andreasocorro
9632,14295816,"Khadeejah fahm","2025-08-24 17:52:39",0.76555,1,generalfahm
9633,14295898,"Ahmet Erhan AVCI","2025-08-26 09:40:11",0.76555,2,ahmeterhanavci
9634,14295998,Yona26,"2025-08-24 19:29:13",0.76555,1,yona26
9635,14296015,Shriz_an,"2025-08-24 19:36:02",0.76555,1,shrizan
9636,14126757,mathphysics,"2025-08-24 21:14:28",0.76555,1,mathphysics23
9637,13982613,"endy jeon","2025-09-08 05:05:54",0.76555,12,endyjeon
9638,14296671,"Natsumi Arakawa","2025-08-25 03:21:30",0.76555,1,natsumiarakawa
9639,14296733," Duan cy","2025-08-25 03:49:00",0.76555,1,dcyer123
9640,14297453,"Amit Bagra","2025-08-25 07:35:10",0.76555,1,amitbagra
9641,14297817,AlexEli668,"2025-08-25 09:21:58",0.76555,1,alexeli668
9642,14297911,"RAJAT KANTODE","2025-08-25 10:05:38",0.76555,5,rajatkantode
9643,14298127,"Mohan Reddy69","2025-08-25 11:17:14",0.76555,1,mohanreddy69
9644,5814547,haesolaaa,"2025-08-25 12:08:15",0.76555,2,haesolaaa
9645,14298487,moonyukong,"2025-08-25 13:23:56",0.76555,1,moonyukong
9646,14071340,"kang,Jong-Hyuk","2025-08-25 14:31:21",0.76555,1,kangjonghyuk
9647,14298748,akiooochan,"2025-08-25 14:48:43",0.76555,1,akiooochan
9648,14298830,"Peter Bloomsburgh","2025-08-29 19:25:24",0.76555,7,peterbloomsburgh
9649,14298957,Cookieeeeeee,"2025-08-25 16:02:34",0.76555,3,cookieeeeeee
9650,14297525,"Abu Bakar Rafi","2025-08-25 16:51:54",0.76555,1,abubakarrafi
9651,14300434,"Jônatas Augusto","2025-08-25 23:28:48",0.76555,3,jnatasaugusto
9652,14300579,russel_shi,"2025-08-26 00:33:02",0.76555,10,russelshi
9653,12990119,"Zhang Ruyi108","2025-08-26 00:42:37",0.76555,3,zhangruyi108
9654,14300607,ryusarang,"2025-09-09 00:46:40",0.76555,4,ryusarang
9655,14300782,ToyodaRyu,"2025-08-28 05:52:12",0.76555,8,toyodaryu
9656,14300800,pjhpjh,"2025-08-26 02:27:34",0.76555,1,pjphfffff
9657,14300823,"Valentina Casas","2025-08-26 02:33:52",0.76555,1,valentinacasas
9658,14301524,"gyeseong 20420 유다경","2025-09-09 06:44:14",0.76555,3,gyeseong20420
9659,14301623,yunhaneul20519,"2025-09-09 06:56:57",0.76555,2,yunhaneul20519
9660,14302389,Abhilokesh17,"2025-08-26 09:53:48",0.76555,1,abhilokesh17
9661,6434532,DarcyAguiar,"2025-08-26 11:53:28",0.76555,2,darcyaguiar
9662,14302720,"Anuradha Sharma #2","2025-08-26 11:31:35",0.76555,1,as04socks
9663,14302736,"Hemanth Sai Vinay Meka","2025-08-26 11:45:42",0.76555,1,hemanthsaivinaymeka
9664,14300479,dvnber10,"2025-08-26 12:14:32",0.76555,3,dvnber10
9665,14302881,z9701-tomyo-san,"2025-08-26 12:16:10",0.76555,1,z9701tomyosan
9666,14302969,"Camila_Gutierrez Casas","2025-08-26 12:43:35",0.76555,1,camilagutierrezcasas
9667,14303009,"Jayant kumar","2025-08-26 12:59:08",0.76555,1,jayantkr07
9668,14073663,岩崎洸佑,"2025-09-01 06:42:09",0.76555,5,iwasaki0740
9669,14199158,"Isabela Cristina Queiroz de Vasconcelos","2025-08-26 21:28:42",0.76555,2,isabela199
9670,14306456,BritneyMyovela,"2025-08-27 09:05:07",0.76555,3,britneymyovela
9671,13164752,"Hiroto Asada","2025-08-27 00:44:23",0.76555,4,hirotoasada
9672,14306800,kristina88,"2025-08-27 02:30:48",0.76555,7,shevchenko88
9673,14073306,suzuki,"2025-08-27 03:58:03",0.76555,2,suzukims
9674,14307436,"Kshitij Gautam","2025-08-27 07:59:09",0.76555,7,kshitijgautam224
9675,14073666,サトウタクヤ,"2025-08-27 06:46:56",0.76555,2,vatter
9676,14279168,松本陽翔,"2025-08-27 06:50:51",0.76555,3,haruto9991
9677,14307582,cjihyeok,"2025-08-28 05:02:39",0.76555,12,cjihyeok
9678,14307673,seungyeonjung,"2025-08-27 08:22:17",0.76555,3,seungyeonjung0000
9679,14307867,"Om Bidve","2025-08-27 09:10:45",0.76555,2,ombidve
9680,13891976,"mehmet nesih","2025-08-27 12:29:13",0.76555,1,mehmetnesih
9681,14308705,"Abel KPOKOUTA","2025-08-27 13:03:23",0.76555,1,abelkpokouta
9682,14309056,"Gauri Sharma","2025-08-27 15:03:34",0.76555,1,gaurisharma2409
9683,1432779,"Adithya Diddapur","2025-08-27 15:37:51",0.76555,17,didda6429
9684,14309306,"Karsten Larson","2025-08-27 16:32:54",0.76555,2,karstenlarson
9685,14309500,Liuchengda,"2025-08-27 18:05:32",0.76555,3,liuchengda
9686,14300268,kuwanote,"2025-08-27 20:47:38",0.76555,2,kuwanote
9687,14309944,"Sam Damian","2025-08-27 21:52:33",0.76555,1,samueloberholzer
9688,14310145,"[Deleted] e8681342-edbf-4dcc-9a1e-042c16da00ae","2025-08-28 00:35:58",0.76555,1,del=7c0c6e2d01ada931
9689,14310154,"xinze Chen","2025-08-28 00:41:39",0.76555,1,winniechenchen
9690,14310836,SupreethNallajalla,"2025-08-28 06:11:32",0.76555,1,supreethnallajalla
9691,14073655,Iizukatakuya,"2025-08-28 06:44:08",0.76555,2,iizukatakuya
9692,14311080,nazkonak,"2025-08-28 07:22:45",0.76555,1,n4zknk
